FOI Number,FOI Date (Machine),FOI Date (Human),FOI Title,FOI URL,PDF INDEX,PDF COUNT,PDF URL,Processed
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,30,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-committee-meeting-16.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,31,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-clinical-definitions-wg-1.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,32,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-clinical-definitions-wg-2.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,33,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-contacting-and-default-benefits-wg-1_0.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,34,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-contacting-and-default-benefits-wg-2_0.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,35,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-contacting-and-default-benefits-wg-3_0.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,36,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-contacting-and-default-benefits-wg-4_0.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,37,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-mental-health-sub-group-meeting-1.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,38,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-mental-health-sub-group-meeting-2.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,39,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-mental-health-sub-group-meeting-3.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,40,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-mental-health-sub-group-meeting-4.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,41,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-mental-health-sub-group-meeting-5.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,42,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-mental-health-sub-group-meeting-6.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,43,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-rehabilitation-sub-group-meeting-1.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,44,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-rehabilitation-sub-group-meeting-2.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,45,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-rehabilitation-sub-group-meeting-3.pdf,Downloaded
2712-2021,2021-12-07T12:00:00Z,7 December 2021,"FOI request 2712 – release documents – Agendas and attached documents – Meetings of PHMAC, subcommittees and working groups between September 2016 – December 2018",https://www.health.gov.au/resources/foi-disclosure-log/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018,46,59,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-request-2712-release-documents-agendas-and-attached-documents-meetings-of-phmac-subcommittees-and-working-groups-between-september-2016-december-2018-foi-2712-agenda-paper-rehabilitation-sub-group-meeting-4.pdf,Downloaded
